SSID,BSSID,Encryption,CurrentLatitude,CurrentLongitude,Channel,Frequency,Last Update
Caroline's Galaxy S21+ 5G,B6:6E:6E:97:09:E2,wpa2,32.00089581,-102.0894408,6,,2023-04-05T23:00:00.000Z
Galaxy A10e835E,B6:CE:40:DD:83:5E,wpa2,32.009493,-102.0842076,11,,2022-07-11T20:00:00.000Z
JACOConfig,B6:DE:E0:42:8B:5B,none,32.00097011,-102.0852421,1,,2022-03-12T22:00:00.000Z
moto g play (2021) 7316,B6:EA:B2:F6:FA:47,wpa2,31.99840209,-102.0915022,7,,2021-09-17T04:00:00.000Z
myChevrolet,B6:EC:02:32:79:80,wpa2,32.002539,-102.091346,11,,2023-03-11T14:00:00.000Z
foundfurnishings,B8:62:1F:52:37:94,wpa,32.01229755,-102.0966223,6,,2024-09-12T15:00:00.000Z
hum04950,B8:9F:09:7C:E4:06,wpa2,32.000457,-102.083297,1,,2022-03-31T02:00:00.000Z
hum02865,B8:9F:09:CC:0B:52,wpa2,32.00631467,-102.0971146,3,,2021-09-17T04:00:00.000Z
hum68460,B8:9F:09:CC:6C:D2,wpa2,32.00536437,-102.1009253,3,,2021-09-17T04:00:00.000Z
iPhone,BA:10:E8:17:44:E1,wpa2,32.006534,-102.100502,1,,2022-07-11T20:00:00.000Z
CHEVROLET_1976,BA:2D:2A:76:C2:71,wpa3,31.99800904,-102.0981778,153,,2024-09-12T15:00:00.000Z
NETGEAR28-Guest,BA:98:B5:57:24:DE,wpa2,31.99864344,-102.091443,8,,2023-07-10T22:00:00.000Z
2MurderedSS,BA:9F:09:0D:04:E4,wpa2,32.00201885,-102.0962093,6,,2022-07-31T15:00:00.000Z
DIRECT-U7-myGMC,BA:9F:09:0F:26:D1,wpa2,31.99638071,-102.1011155,1,,2023-06-11T17:00:00.000Z
PaytonsWifi,BA:9F:09:12:D1:51,wpa2,32.007671,-102.090911,1,,2022-07-11T20:00:00.000Z
DIRECT-mz-Rubalcado,BA:9F:09:13:6F:ED,wpa2,31.99838478,-102.0960461,6,,2022-07-11T20:00:00.000Z
Rachel Wifi,BA:9F:09:16:0D:6D,wpa2,32.00294356,-102.0856143,11,,2024-08-22T17:00:00.000Z
myChevrolet,BA:9F:09:17:F1:59,wpa2,32.00049919,-102.1032518,6,,2023-03-24T16:00:00.000Z
myChevrolet,BA:9F:09:42:F2:1B,wpa2,31.99984256,-102.0867447,6,,2023-06-11T16:00:00.000Z
myChevrolet,BA:9F:09:44:80:F3,wpa2,32.00499139,-102.0855962,11,,2022-11-27T13:00:00.000Z
Mycaddy,BA:9F:09:48:C8:A3,wpa2,32.00355,-102.099937,11,,2023-07-04T17:00:00.000Z
Mycaddy,BA:9F:09:58:C8:A3,wpa2,32.00814263,-102.0874051,44,,2023-04-08T21:00:00.000Z
Corvette,BA:9F:09:5C:3A:30,wpa2,31.9963332,-102.0976511,44,,2022-03-25T13:00:00.000Z
myChevrolet,BA:9F:09:61:1D:F8,wpa2,32.01123756,-102.0965542,44,,2022-03-17T02:00:00.000Z
myChevrolet,BA:9F:09:6B:6F:7C,wpa2,31.99697367,-102.0977206,44,,2022-12-09T00:00:00.000Z
myChevrolet,BA:9F:09:70:47:D8,wpa2,32.00151681,-102.0957913,44,,2022-07-29T20:00:00.000Z
myChevrolet,BA:9F:09:7B:6F:7C,wpa2,32.01141233,-102.0866688,1,,2022-03-17T02:00:00.000Z
ashleys cadi,BA:9F:09:7F:00:16,wpa2,32.00398157,-102.0899213,6,,2023-06-11T16:00:00.000Z
myChevrolet,BA:9F:09:82:48:4A,wpa2,32.00898233,-102.0943043,11,,2021-09-20T20:00:00.000Z
myChevrolet,BA:9F:09:82:5E:68,wpa2,32.00993293,-102.1022093,11,,2024-01-30T11:00:00.000Z
myGMC,BA:9F:09:89:8F:5E,wpa2,32.00358256,-102.0867643,6,,2022-01-24T21:00:00.000Z
DIRECTBMW64628,BA:9F:09:9E:4D:BB,wpa2,31.99975101,-102.0975313,157,,2022-03-17T16:00:00.000Z
myGMC,BA:9F:09:AA:31:0A,wpa2,32.01066756,-102.0884278,1,,2023-03-24T16:00:00.000Z
myGMVehicle,BA:9F:09:BE:18:3E,wpa2,32.00600266,-102.0863401,11,,2022-07-11T20:00:00.000Z
myChevrolet,BA:9F:09:BE:F1:28,wpa2,32.01214356,-102.0884969,11,,2024-10-19T22:00:00.000Z
myChevrolet,BA:9F:09:C0:89:E8,wpa2,31.99644856,-102.1013409,6,,2024-09-09T03:00:00.000Z
DIRECTMBHotspot68155,BA:9F:09:CF:EE:FD,wpa2,32.01064311,-102.0912551,161,,2022-03-31T02:00:00.000Z
DIRECT-roku-X70-030542,BA:AB:62:24:09:34,wpa2,31.99734623,-102.0883444,149,,2024-10-07T23:00:00.000Z
iPhone,BA:DB:FB:D8:B0:BD,wpa2,32.00496093,-102.0857251,6,,2022-01-24T21:00:00.000Z
Audi_MMI_3316,BC:30:7E:35:8A:2D,wpa2,31.99874966,-102.091476,1,,2023-04-29T22:00:00.000Z
suddenlinknet3E20,BC:4D:FB:9E:3E:28,wpa2,31.9983633,-102.1007393,1,,2022-07-29T20:00:00.000Z
suddenlink.net-7EE0,BC:4D:FB:9E:7E:E8,wpa2,32.00260612,-102.1015886,1,,2021-12-27T17:00:00.000Z
ciscosb1,BC:67:1C:41:83:02,wep,32.01148222,-102.0951038,6,,2022-07-11T20:00:00.000Z
McClellan Car,BC:82:5D:0F:1D:32,wpa2,31.99737835,-102.0928192,5,,2022-11-27T13:00:00.000Z
WiFi Hotspot 0621,BC:82:5D:1B:5F:EC,wpa2,31.99672977,-102.0943004,7,,2023-06-11T16:00:00.000Z
ER Nurse55,BC:82:5D:26:34:BA,wpa2,31.99826567,-102.1032637,6,,2023-09-25T10:00:00.000Z
WiFi Hotspot 2253,BC:82:5D:27:1C:72,wpa2,32.01178633,-102.093002,11,,2022-11-27T13:00:00.000Z
WiFiHotspot1999,BC:82:5D:28:50:F8,wpa2,31.99889058,-102.1019967,11,,2021-09-20T20:00:00.000Z
WiFi Hotspot 1441,BC:82:5D:28:A5:1C,wpa2,31.9962384,-102.0960209,6,,2022-07-11T20:00:00.000Z
luzyukon,BC:82:5D:2A:3A:0E,wpa2,31.99853676,-102.094348,10,,2023-03-24T16:00:00.000Z
WiFi Hotspot 9167,BC:82:5D:2D:AB:8C,wpa2,32.00179752,-102.0941287,1,,2022-07-11T20:00:00.000Z
WiFi Hotspot 4842,BC:82:5D:2E:8C:44,wpa2,32.01186433,-102.093864,1,,2022-07-12T00:00:00.000Z
A Garrett,BC:82:5D:2E:D3:3A,wpa2,32.00458367,-102.0858813,11,,2022-07-11T20:00:00.000Z
WiFiHotspot8624,BC:82:5D:30:45:4E,wpa2,31.99791334,-102.0849212,11,,2022-03-31T02:00:00.000Z
WiFi Hotspot 3503,BC:82:5D:3C:02:EE,wpa2,32.0024115,-102.1000588,1,,2022-07-11T20:00:00.000Z
phoenix,BC:82:5D:41:05:84,wpa2,32.00494755,-102.091606,11,,2022-04-02T16:00:00.000Z
biaklian,BC:82:5D:41:25:8C,wpa2,32.00628689,-102.0967688,1,,2021-09-20T20:00:00.000Z
Yoviiz,BC:82:5D:4E:D6:D4,wpa2,31.99810211,-102.0972721,6,,2022-03-25T13:00:00.000Z
WiFi Hotspot 8823,BC:82:5D:53:17:02,wpa2,32.0108588,-102.0981897,6,,2022-01-24T21:00:00.000Z
WiFi Hotspot 6882,BC:82:5D:53:36:60,wpa2,32.00561928,-102.0883606,11,,2022-07-11T20:00:00.000Z
WiFi Hotspot 2691,BC:82:5D:54:3D:42,wpa2,32.00469933,-102.0868549,11,,2024-03-08T06:00:00.000Z
WiFi Hotspot 7801,BC:82:5D:55:82:B6,wpa2,32.01002208,-102.0908855,6,,2022-07-11T20:00:00.000Z
bebita,BC:82:5D:59:F2:5C,wpa2,31.99912522,-102.1015578,6,,2022-07-11T20:00:00.000Z
kareenawynn,BC:82:5D:5B:5D:80,wpa2,32.00355,-102.099937,6,,2022-07-11T20:00:00.000Z
Josh001,BC:82:5D:5B:93:C6,wpa2,32.00055732,-102.0833292,6,,2022-07-11T20:00:00.000Z
DanasCar,BC:82:5D:5E:6D:BA,wpa2,32.00458832,-102.0999879,6,,2022-07-11T20:00:00.000Z
WiFi Hotspot 8885,BC:82:5D:5E:FB:D5,wpa2,32.00271999,-102.0964327,11,,2021-09-17T04:00:00.000Z
RomanWifi,BC:82:5D:66:0F:90,wpa2,32.00952645,-102.0944786,6,,2022-07-11T20:00:00.000Z
WiFi Hotspot 5617,BC:82:5D:66:E7:39,wpa2,32.00635133,-102.0969578,6,,2022-07-11T20:00:00.000Z
caminaj,BC:82:5D:67:29:37,wpa2,32.00639978,-102.0934784,11,,2024-10-24T19:00:00.000Z
Saha B,BC:82:5D:67:4D:5B,wpa2,32.00703423,-102.0922922,11,,2022-06-10T20:00:00.000Z
Sunshine,BC:82:5D:67:A3:BA,wpa2,32.00585151,-102.0875262,11,,2023-04-29T22:00:00.000Z
WiFiHotspot4894,BC:82:5D:68:70:5B,wpa2,32.006038,-102.0941053,1,,2021-09-20T20:00:00.000Z
My Chevy,BC:82:5D:6A:57:84,wpa2,32.00666445,-102.0921704,1,,2023-03-24T16:00:00.000Z
OSCARSOTO,BC:82:5D:6B:27:EC,wpa2,32.00317106,-102.0969575,6,,2022-07-11T20:00:00.000Z
SCM Denali,BC:82:5D:6B:87:EC,wpa2,32.00438216,-102.0964914,1,,2022-07-11T20:00:00.000Z
Tahoe1,BC:82:5D:6D:FC:71,wpa,31.99767204,-102.0929162,11,,2024-06-05T20:00:00.000Z
camrynjuz,BC:82:5D:6E:D2:E4,wpa2,32.0116682,-102.0858202,1,,2022-07-11T20:00:00.000Z
WiFi Hotspot 7126,BC:82:5D:6F:4E:60,wpa2,32.0032108,-102.0968747,11,,2024-03-28T22:00:00.000Z
WiFiHotspot3041,BC:82:5D:70:4D:65,wpa2,32.00806074,-102.089481,6,,2022-07-31T00:00:00.000Z
WiFi Hotspot 2191,BC:82:5D:71:D8:31,wpa2,32.00333,-102.096626,6,,2022-07-11T20:00:00.000Z
chevy2018,BC:82:5D:8A:2B:56,wpa2,32.00379862,-102.0946329,1,,2023-04-29T22:00:00.000Z
E Huskey,BC:82:5D:9D:58:BF,wpa2,32.0046655,-102.0913842,5,,2022-07-11T20:00:00.000Z
grandmargie,BC:82:5D:9E:1E:61,wpa2,32.00767215,-102.0986756,6,,2021-09-17T04:00:00.000Z
WiFiHotspot0529,BC:82:5D:A7:22:C2,wpa2,32.00950089,-102.0880442,1,,2022-03-25T13:00:00.000Z
WiFi Hotspot 6365,BC:82:5D:A8:CF:32,wpa2,32.00707778,-102.0982549,3,,2022-07-11T20:00:00.000Z
Mickeyat2018,BC:82:5D:A9:E2:62,wpa2,32.0061088,-102.0863753,6,,2023-03-24T16:00:00.000Z
WiFiHotspot6343,BC:82:5D:AB:3E:EB,wpa2,32.00315455,-102.101327,1,,2022-07-31T15:00:00.000Z
ritawifi,BC:82:5D:AF:E7:E6,wpa2,32.00535228,-102.100183,6,,2023-04-29T22:00:00.000Z
Yellow1017,BC:82:5D:B3:BA:A9,wpa2,32.00251209,-102.0950304,11,,2023-06-11T16:00:00.000Z
cherylyjones,BC:82:5D:B5:F4:41,wpa2,31.99954233,-102.101829,11,,2022-07-11T20:00:00.000Z
ohlord,BC:82:5D:D2:16:C9,wpa2,32.00895697,-102.0966769,1,,2022-03-17T20:00:00.000Z
Martinez,BC:82:5D:D2:B6:45,wpa2,31.99649539,-102.0952991,11,,2023-04-29T22:00:00.000Z
Aaliyah,BC:82:5D:D3:1E:BF,wpa2,32.00980735,-102.0846023,6,,2023-04-29T22:00:00.000Z
Krames65,BC:82:5D:D5:DB:67,wpa2,32.00585332,-102.0944178,1,,2022-07-11T20:00:00.000Z
NETGEAR55,BC:A5:11:04:63:A3,wpa2,32.00349333,-102.101874,2,,2023-04-29T22:00:00.000Z
NETGEAR55-5G,BC:A5:11:04:63:A5,wpa2,32.00548611,-102.0879166,149,,2023-04-08T21:00:00.000Z
NETGEAR97,BC:A5:11:FB:BE:E8,wpa2,32.00124933,-102.0860001,10,,2024-10-11T04:00:00.000Z
NETGEAR97-5G,BC:A5:11:FB:BE:EC,wpa2,32.00800011,-102.0939857,40,,2024-04-11T15:00:00.000Z
CTBG_SIA00121,BC:C3:42:90:92:05,wpa2,32.01274622,-102.0900771,2,,2022-07-11T20:00:00.000Z
AndroidAP_6474,BC:C7:DA:E1:D7:42,wpa2,32.01045867,-102.0920607,153,,2023-03-24T16:00:00.000Z
DIRECT-PR1516-L-PF4S50KXSKFt,BE:1E:A4:C7:F1:CD,wpa2,31.99825896,-102.0921398,44,,2024-10-24T18:00:00.000Z
myChevrolet,BE:42:8C:06:3F:D3,wpa2,31.99924411,-102.1017323,1,,2023-03-24T16:00:00.000Z
sibrian2021,BE:42:8C:2F:BA:B9,wpa2,32.0079521,-102.08471,11,,2022-01-25T23:00:00.000Z
myChevrolet,BE:42:8C:30:89:AF,wpa2,32.01161599,-102.100295,6,,2024-03-23T08:00:00.000Z
1jesse,BE:42:8C:97:39:CA,wpa2,32.00089581,-102.0894408,11,,2023-02-11T04:00:00.000Z
myChevrolet,BE:42:8C:98:2E:7C,wpa2,32.01079911,-102.0862806,11,,2021-09-20T20:00:00.000Z
myGMC,BE:42:8C:CB:CF:29,wpa2,32.00136,-102.083587,6,,2023-03-24T16:00:00.000Z
myChevrolet,BE:42:8C:CC:3C:5A,wpa2,31.99937816,-102.0865947,1,,2023-12-03T16:00:00.000Z
suddenlinknet3E205G,BE:4D:FB:9E:3E:20,wpa2,32.00373087,-102.0948557,161,,2022-07-29T20:00:00.000Z
suddenlink.net-7EE0-5G,BE:4D:FB:9E:7E:E0,wpa2,31.99847767,-102.0971247,157,,2021-12-27T17:00:00.000Z
WYLIE2019,BE:75:36:27:F0:87,wpa2,32.0058761,-102.0870564,1,,2022-03-17T16:00:00.000Z
myChevrolet,BE:75:36:2A:22:C3,wpa2,31.99978579,-102.0989486,6,,2022-03-16T03:00:00.000Z
Cannon,BE:75:36:63:DF:58,wpa2,32.00496489,-102.0847535,11,,2022-11-27T13:00:00.000Z
panster969,BE:75:36:C0:86:1C,wpa2,31.99975393,-102.0924082,11,,2021-09-20T20:00:00.000Z
ZO NAVARRO,BE:75:36:D9:08:6C,wpa2,32.0054186,-102.0885573,11,,2022-07-11T20:00:00.000Z
myChevrolet,BE:75:36:ED:BC:CC,wpa2,32.00987547,-102.1024386,11,,2023-06-11T16:00:00.000Z
JACOConfig,BE:7F:68:E0:8F:63,unknown,32.01258188,-102.0970728,1,,2022-04-26T23:00:00.000Z
Cuco,BE:86:6D:50:02:34,wpa2,32.00969546,-102.0960135,5,,2022-11-27T13:00:00.000Z
DIRECT-D9-HP ENVY Photo 7800,BE:E9:2F:33:A0:D9,wpa2,32.002075,-102.093323,1,,2023-12-06T06:00:00.000Z
JACOConfig,BE:EE:E8:53:D1:6E,none,32.000265,-102.0967782,1,,2022-01-24T21:00:00.000Z
TP-Link_B5E4,C0:06:C3:9C:B5:E3,wpa2,32.00463629,-102.0908929,149,,2024-05-30T17:00:00.000Z
TP-Link_B5E4,C0:06:C3:9C:B5:E4,wpa2,32.00505231,-102.0853383,10,,2023-07-10T22:00:00.000Z
MegaHoundoom,C0:17:4D:31:EC:75,wpa2,32.000636,-102.090728,6,,2021-09-20T20:00:00.000Z
mwbj41966,C0:3F:0E:25:B7:72,wpa2,32.010552,-102.0996167,6,,2024-10-24T18:00:00.000Z
chimmetro,C0:56:27:E2:27:F8,wpa2,32.00759577,-102.0924767,6,,2024-10-11T04:00:00.000Z
chimmetro5g,C0:56:27:E2:27:FA,wpa2,31.99886821,-102.1026347,149,,2024-09-12T15:00:00.000Z
hotspot_775,C0:61:9A:98:D8:C2,wpa2,31.99934621,-102.0884121,10,,2023-12-06T06:00:00.000Z
hotspot_609_5GHz,C0:61:9A:9B:3D:95,wpa2,31.9970845,-102.0927225,48,,2023-01-09T07:00:00.000Z
CTNTELCO,C0:74:AD:BB:DF:5D,wpa2,31.99843153,-102.0943149,6,,2024-09-12T15:00:00.000Z
DIRECT-95-HP sunloan026doc,C0:B5:D7:60:E6:95,wpa2,31.99888832,-102.102549,6,,2024-09-11T02:00:00.000Z
MPT,C0:C1:C0:4A:9C:D4,wpa2,32.005119,-102.098052,11,,2022-07-11T20:00:00.000Z
MPT-guest,C0:C1:C0:4A:9C:D5,none,32.00512013,-102.1018768,11,,2022-07-11T20:00:00.000Z
Alliance Medical Supply,C0:C1:C0:AC:62:40,wpa2,32.00056076,-102.1016189,1,,2022-07-11T20:00:00.000Z
pennyrich,C0:C1:C0:BB:F4:C3,wpa2,32.01056967,-102.0883963,6,,2022-07-11T20:00:00.000Z
suddenlinknet8956,C0:C5:22:FF:89:54,wpa,32.01004402,-102.0938709,11,,2023-05-16T20:00:00.000Z
Certarus on the Go,C0:D3:91:E0:3B:20,wpa2,31.99667221,-102.091746,6,,2021-09-17T04:00:00.000Z
Samsara PSC  Mobile Hot Spot,C0:D3:91:E7:7F:00,wpa2,32.00877125,-102.0878094,6,,2022-07-11T18:00:00.000Z
EA-Trucking-Wifi-2.4,C0:D3:91:E7:DC:3F,wpa2,32.00612787,-102.0888484,6,,2021-09-20T20:00:00.000Z
Samsara PSC  Mobile Hot Spot,C0:D3:91:EC:1B:74,wpa2,32.003951,-102.085678,6,,2021-10-23T05:00:00.000Z
NOVANOVA70008404,C0:E7:BF:77:3A:FD,wpa2,32.00151189,-102.0848826,13,,2023-06-11T16:00:00.000Z
Vital CC,C0:EA:E4:64:74:55,wpa2,32.00997356,-102.0946212,2,,2022-07-11T20:00:00.000Z
LCC-GUEST,C2:55:A8:1D:E0:22,wpa2,32.01255273,-102.0966728,1,,2024-09-12T15:00:00.000Z
LCC-GUEST,C2:55:B8:1D:E0:22,wpa2,32.006141,-102.085143,104,,2024-09-12T15:00:00.000Z
belkin.7f8.guests,C2:56:27:E2:27:F9,wep,32.00474878,-102.0871397,6,,2024-10-11T03:00:00.000Z
CTNTELCO,C2:74:AD:9B:DF:5D,wpa2,31.99668812,-102.0941493,36,,2024-09-12T15:00:00.000Z
Chrihotspot,C2:90:53:47:50:49,wpa2,31.99865374,-102.1019201,1,,2022-03-17T02:00:00.000Z
Clan-Bearskull,C4:41:1E:6E:17:C2,wpa2,31.997455,-102.095619,161,,2022-07-11T20:00:00.000Z
WiFi Hotspot 1734,C4:49:BB:0C:39:12,wpa2,32.00158945,-102.1000141,1,,2022-07-11T20:00:00.000Z
MATTS SIERRA,C4:49:BB:0C:F9:72,wpa2,32.01242689,-102.0954157,11,,2022-11-27T13:00:00.000Z
eliteautos1,C4:49:BB:0E:96:34,wpa2,32.00534,-102.088531,10,,2022-03-10T16:00:00.000Z
Bryanmolina,C4:49:BB:12:D6:39,wpa2,32.00375195,-102.0986859,11,,2023-05-15T23:00:00.000Z
jeanspot,C4:49:BB:1B:C0:58,wpa2,32.00572373,-102.0912576,1,,2023-04-09T16:00:00.000Z
WiFi Hotspot 6264,C4:49:BB:1F:2F:0E,wpa2,31.99689894,-102.1003889,6,,2022-07-11T20:00:00.000Z
Helens Suburban,C4:49:BB:23:CE:AE,wpa2,31.99830655,-102.0958901,1,,2022-07-11T22:00:00.000Z
aubreys trax,C4:49:BB:24:BF:9C,wpa2,32.003425,-102.101852,1,,2022-07-11T20:00:00.000Z
TK Car,C4:49:BB:26:81:D4,wpa2,31.99915501,-102.0961612,11,,2022-07-11T20:00:00.000Z
WiFi Hotspot 6335,C4:49:BB:29:B2:16,wpa2,32.0029114,-102.0947001,1,,2022-07-11T20:00:00.000Z
Joel1044,C4:49:BB:2E:2E:2E,wpa2,32.0001165,-102.1007946,11,,2022-07-11T20:00:00.000Z
Mels Tahoe,C4:49:BB:2F:D6:34,wpa2,32.004054,-102.097717,1,,2023-06-11T16:00:00.000Z
WiFi Cuttie,C4:49:BB:30:A8:00,wpa2,31.99920725,-102.0888891,6,,2021-10-01T23:00:00.000Z
TurnerMD,C4:49:BB:31:CB:2C,wpa2,32.01175769,-102.088782,1,,2022-07-11T20:00:00.000Z
WiFi Hotspot 3998,C4:49:BB:41:62:77,wpa2,31.9984894,-102.1000515,1,,2022-07-11T20:00:00.000Z
Patci wifi,C4:49:BB:41:B8:2C,wpa2,32.01014713,-102.0888531,11,,2022-07-11T20:00:00.000Z
WiFi Hotspot 0117,C4:49:BB:45:2F:36,wpa2,32.00798361,-102.0837262,11,,2022-07-11T20:00:00.000Z
Seans Truck,C4:49:BB:4F:31:34,wpa2,32.00744958,-102.098638,3,,2021-09-24T19:00:00.000Z
bigeast1,C4:49:BB:5A:08:64,wpa2,32.01089311,-102.09443,11,,2022-07-11T20:00:00.000Z
Dirt bike,C4:49:BB:5A:11:D4,wpa2,32.004471,-102.096138,1,,2022-07-11T20:00:00.000Z
ritagmc,C4:49:BB:5A:7E:AA,wpa2,31.99966495,-102.086438,1,,2022-07-11T20:00:00.000Z
RonnieFarish,C4:49:BB:5C:13:62,wpa2,32.00700511,-102.0936718,11,,2022-07-11T20:00:00.000Z
emata1,C4:49:BB:5C:17:52,wpa2,31.9978408,-102.0898221,6,,2021-09-17T04:00:00.000Z
WiFi Hotspot 5210,C4:49:BB:5C:8F:F6,wpa2,32.00817,-102.083786,6,,2024-09-12T15:00:00.000Z
WiFi Hotspot 4882,C4:49:BB:60:3A:74,wpa2,32.00778949,-102.0854162,1,,2021-09-17T04:00:00.000Z
Willardstruck,C4:49:BB:61:29:DC,wpa2,31.99687701,-102.0978244,6,,2023-03-12T15:00:00.000Z
CarClub,C4:49:BB:63:18:96,wpa2,31.99739033,-102.0835387,1,,2024-06-19T19:00:00.000Z
Rice Wifi,C4:49:BB:65:EC:2C,wpa2,31.997686,-102.0848476,6,,2022-07-11T20:00:00.000Z
MaryWade,C4:49:BB:66:42:96,wpa2,32.006888,-102.1029714,11,,2022-03-25T13:00:00.000Z
WiFi Hotspot 8098,C4:49:BB:66:6D:20,wpa2,32.00587,-102.086296,6,,2023-03-24T16:00:00.000Z
Lopez2017,C4:49:BB:68:FC:AE,wpa2,32.002415,-102.096336,7,,2022-07-11T20:00:00.000Z
KELSEYWIFI,C4:49:BB:69:46:8A,wpa2,32.00148328,-102.0929861,6,,2022-07-12T00:00:00.000Z
WiFi Hotspot 9683,C4:49:BB:69:46:C4,wpa2,31.99990775,-102.0894198,1,,2022-07-11T20:00:00.000Z
WiFiHotspot2002,C4:49:BB:6F:79:F0,wpa2,32.001178,-102.0843603,6,,2022-03-31T02:00:00.000Z
WiFiHotspot1881,C4:49:BB:74:53:20,wpa2,32.01035655,-102.1004576,11,,2022-07-11T17:00:00.000Z
GWGsTruck,C4:49:BB:76:59:68,wpa2,31.99795989,-102.0978949,6,,2022-07-11T20:00:00.000Z
jimstruck,C4:49:BB:76:B3:7C,wpa2,32.00338693,-102.0916244,1,,2023-06-11T16:00:00.000Z
Milligan,C4:49:BB:78:7C:5C,wpa2,31.998813,-102.0941793,6,,2023-03-24T16:00:00.000Z
WiFi Hotspot 2400,C4:49:BB:82:0A:B2,wpa2,32.00343827,-102.0948487,11,,2022-07-11T20:00:00.000Z
mygmctruck,C4:49:BB:82:FA:72,wpa2,32.01089333,-102.0858837,1,,2022-07-11T20:00:00.000Z
Sandra,C4:49:BB:83:2D:4A,wpa2,31.99977646,-102.0899891,6,,2021-12-23T20:00:00.000Z
WiFiHotspot9917,C4:49:BB:88:AC:4A,wpa2,32.00248967,-102.099709,11,,2022-07-11T20:00:00.000Z
ppod88,C4:49:BB:8F:34:5F,wpa,32.00647887,-102.1007467,6,,2022-08-01T05:00:00.000Z
Donna wifi,C4:49:BB:8F:75:2E,wpa2,31.997423,-102.1004825,6,,2022-07-11T20:00:00.000Z
Mama Grace,C4:49:BB:93:87:95,wpa2,31.99971989,-102.0862059,11,,2022-12-09T00:00:00.000Z
CrissyRen,C4:49:BB:94:71:0B,wpa2,32.01256859,-102.1009711,6,,2022-07-11T20:00:00.000Z
Sunnys Buick,C4:49:BB:95:2C:C6,wpa2,32.00490975,-102.0963268,1,,2023-04-29T22:00:00.000Z
JessElm,C4:49:BB:95:C7:B8,wpa2,32.00293928,-102.0942498,6,,2022-07-11T20:00:00.000Z
Lolon Sunshine,C4:49:BB:96:D1:B0,wpa2,31.999253,-102.092246,11,,2022-07-11T20:00:00.000Z
WiFi Hotspot 1075,C4:49:BB:A2:70:7C,wpa2,31.998413,-102.095924,11,,2021-09-20T20:00:00.000Z
juanhurtado18,C4:49:BB:A2:A3:48,wpa2,32.00694933,-102.0943853,6,,2022-07-11T20:00:00.000Z
gtrlvr30,C4:49:BB:A5:B8:24,wpa2,32.005008,-102.094192,1,,2022-07-11T20:00:00.000Z
WiFi Hotspot 8192,C4:49:BB:A8:89:42,wpa2,32.009753,-102.095771,6,,2022-07-11T20:00:00.000Z
WiFi Hotspot 1448,C4:49:BB:AE:20:67,wpa2,32.00884331,-102.09969,1,,2021-10-23T05:00:00.000Z
Dconklin19,C4:49:BB:B2:79:A8,wpa2,32.00787186,-102.0910086,1,,2021-10-23T05:00:00.000Z
WiFi Hotspot 7026,C4:49:BB:B5:A2:66,wpa2,32.00980911,-102.0928249,1,,2021-12-05T08:00:00.000Z
WiFi Hotspot 2256,C4:49:BB:B6:4C:D0,wpa2,32.00120833,-102.0842314,1,,2022-07-11T20:00:00.000Z
WiFi Hotspot 6914,C4:49:BB:B6:AE:4E,wpa2,31.99787227,-102.1017808,6,,2022-07-11T20:00:00.000Z
WiFi Hotspot 9014,C4:49:BB:B6:E4:92,wpa2,32.00426548,-102.0887047,7,,2023-03-24T16:00:00.000Z
ANAPRIETO,C4:49:BB:B8:AD:0E,wpa2,32.00496489,-102.0847535,6,,2022-03-20T16:00:00.000Z
amyisaacks,C4:49:BB:BB:63:46,wpa,32.0101836,-102.0862939,6,,2022-12-19T17:00:00.000Z
WiFi Hotspot 0988,C4:49:BB:C2:83:01,wpa2,31.99667304,-102.0977595,6,,2022-03-16T03:00:00.000Z
Silverado,C4:49:BB:C3:7F:52,wpa2,32.0023467,-102.1015057,11,,2022-09-22T09:00:00.000Z
gutierrez,C4:49:BB:C6:4E:A8,wpa2,32.006388,-102.096801,6,,2022-07-11T20:00:00.000Z
WiFiHotspot0540,C4:49:BB:C9:02:B2,wpa2,32.000321,-102.096534,11,,2022-07-11T20:00:00.000Z
Joycelyne,C4:49:BB:C9:8D:C4,wpa2,32.01099267,-102.0911956,6,,2022-07-11T20:00:00.000Z
WiFiHotspot2973,C4:49:BB:CA:85:08,wpa2,31.99973734,-102.0991696,6,,2022-03-17T16:00:00.000Z
WiFi Hotspot 2716,C4:49:BB:CC:70:54,wpa2,32.00374011,-102.0856085,10,,2023-03-24T16:00:00.000Z
resendiz,C4:49:BB:D2:AA:D1,wpa2,32.00188874,-102.0900686,11,,2024-04-11T15:00:00.000Z
WiFi Hotspot 3992,C4:49:BB:D9:72:E3,wpa2,32.00392178,-102.0858026,6,,2021-09-20T20:00:00.000Z
ShaylasCar,C4:49:BB:DD:C1:11,wpa2,32.00032162,-102.1026156,6,,2022-03-25T13:00:00.000Z
Lola12,C4:49:BB:E0:0B:57,wpa2,32.01113344,-102.096219,6,,2022-07-11T20:00:00.000Z
WiFi Hotspot 3912,C4:49:BB:E4:03:0D,wpa2,32.00958667,-102.0927553,1,,2023-10-17T11:00:00.000Z
WiFi Hotspot 9081,C4:49:BB:E4:45:13,wpa2,31.999791,-102.0963646,6,,2021-09-24T19:00:00.000Z
WiFi Hotspot 6357,C4:49:BB:EE:6B:28,wpa2,32.002415,-102.096336,6,,2022-07-11T20:00:00.000Z
